Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
11/01/24,12:03:26 AM,1000 N Hunt Ln,78251,Traffic Calls,Minor Accident,5360,WEST,SAPD-2024-1534965,29.444826,-98.670976,1730437406000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,11
11/01/24,12:00:54 AM,Culebra Rd / Pipers Ln,78251,Traffic Calls,Traffic Related,5320,WEST,SAPD-2024-1534945,29.466628,-98.646983,1730437254000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,11
11/01/24,12:03:02 AM,2200 S Flores St,78204,Other Calls,Assist the Public,1140,DOWNTOWN,SAPD-2024-1534959,29.40202,-98.503721,1730437382000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:01:35 AM,300 Longview Dr,78220,Property Crime Calls,Burglary,4230,EAST,SAPD-2024-1534949,29.420573,-98.41292,1730437295000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,24,11
11/01/24,12:00:50 AM,5600 Hamilton Wolfe,78240,Other Calls,Disturbance,7160,PRUE,SAPD-2024-1534947,29.514737,-98.596475,1730437250000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:02:25 AM,4100 Gardendale,78229,Other Calls,Disturbance,7120,PRUE,SAPD-2024-1534951,29.522145,-98.566422,1730437345000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:02:28 AM,1600 Blanco Rd,78212,Other Calls,Welfare Check,2210,CENTRAL,SAPD-2024-1534952,29.46082,-98.50717,1730437348000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:01:39 AM,300 S Park Blvd,78204,Other Calls,Disturbance,2340,CENTRAL,SAPD-2024-1534948,29.398529,-98.518542,1730437299000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:01:58 AM,7300 Canopus Bow,78252,Other Calls,Disturbance Family,6360,SOUTH,SAPD-2024-1534950,29.355635,-98.640706,1730437318000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:04:18 AM,100 Leafy Ln,78233,Other Calls,Prowler,3250,NORTH,SAPD-2024-1534967,29.547239,-98.380563,1730437458000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:06:08 AM,Ih 10 E Eb / E Loop 1604 N,78154,Traffic Calls,Minor Accident,4310,EAST,SAPD-2024-1534972,29.465335,-98.292256,1730437568000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,11
11/01/24,12:03:00 AM,900 Gembler Rd,78219,Other Calls,Disturbance Loud Music,4310,EAST,SAPD-2024-1534955,29.431768,-98.41695,1730437380000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:03:40 AM,3500 Sw Military Dr,78211,Other Calls,Disturbance,6330,SOUTH,SAPD-2024-1534964,29.357546,-98.5593,1730437420000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:03:18 AM,400 Schmeltzer Ln,78213,Other Calls,Patrol By,2220,CENTRAL,SAPD-2024-1534960,29.498088,-98.519057,1730437398000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,11
11/01/24,12:02:38 AM,N0 Loop 410 Access Rd Wb,78245,Traffic Calls,Traffic Related,5160,WEST,SAPD-2024-1534954,29.443681,-98.638023,1730437358000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,11
