Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
09/01/24, 3:03:28,E Loop 1604 N / N Graytown Rd,78109,Other Calls,SAPD Emergency Call,NOT SAPD BEX,SAPD OUTSIDE AREA,SAPD-2024-1227681,29.491138,-98.290397,1725177808000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:04:48,400 Haverford Dr,78217,Crimes Against Person Calls,Assault In Progress,3360,NORTH,SAPD-2024-1227687,29.521194,-98.448604,1725177888000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,24,9
09/01/24, 3:06:19,8600 Fairhaven St,78229,Other Calls,Disturbance Family,7120,PRUE,SAPD-2024-1227693,29.518723,-98.566342,1725177979000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:07:11,8400 Timber Flower,78250,Other Calls,Disturbance,7330,PRUE,SAPD-2024-1227698,29.490553,-98.650456,1725178031000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:06:20,6800 Ingram Rd,78238,Other Calls,Disturbance,5310,WEST,SAPD-2024-1227695,29.464131,-98.624997,1725177980000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:08:04,900 Cecilia St,78207,Other Calls,Disturbance Loud Music,2360,CENTRAL,SAPD-2024-1227700,29.433238,-98.531198,1725178084000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:07:22,400 Haverford Dr,78217,Crimes Against Person Calls,Assault In Progress,3360,NORTH,SAPD-2024-1227699,29.521194,-98.448604,1725178042000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,24,9
09/01/24, 3:10:24,N0 Nw Lp 410 Onrp Wb St Hwy 151,78227,Traffic Calls,Traffic Related,5170,WEST,SAPD-2024-1227707,29.432783,-98.646575,1725178224000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,9
09/01/24, 3:10:08,1100 San Luis St,78207,Other Calls,Disturbance,2370,CENTRAL,SAPD-2024-1227706,29.421492,-98.511504,1725178208000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:11:34,N0 Ih 35 N Ofrp Wb Ne Loop 410,78233,Other Calls,Welfare Check,3230,NORTH,SAPD-2024-1227709,29.523291,-98.393342,1725178294000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:10:06,800 Flame Cir,78221,Other Calls,Disturbance,6250,SOUTH,SAPD-2024-1227705,29.347011,-98.488039,1725178206000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:09:57,6800 Ingram Rd,78238,Crimes Against Person Calls,Disturbance (Gun Involved),5310,WEST,SAPD-2024-1227703,29.464131,-98.624997,1725178197000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,24,9
09/01/24, 3:09:37,8400 Berrycreek,78218,Crimes Against Person Calls,Assault In Progress,4360,EAST,SAPD-2024-1227702,29.51426,-98.418501,1725178177000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,24,9
09/01/24, 3:09:26,N0 Nw Lp 410 Onrp Wb St Hwy 151,78227,Traffic Calls,Traffic Related,5330,WEST,SAPD-2024-1227701,29.433756,-98.64661,1725178166000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,9
09/01/24, 3:10:54,1600 N St Mary's St,78215-1414,Crimes Against Person Calls,Assault,1130,DOWNTOWN,SAPD-2024-1227708,29.439808,-98.484672,1725178254000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,24,9
09/01/24, 3:11:07,800 Flame Cir,78221,Other Calls,Disturbance,6250,SOUTH,SAPD-2024-1227720,29.347011,-98.488039,1725178267000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:10:06,T RD,78247,Other Calls,Patrol By,3220,NORTH,SAPD-2024-1227704,29.561989,-98.457912,1725178206000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:13:42,3400 GATEWAY,78210,Other Calls,Disturbance Loud Music,4210,EAST,SAPD-2024-1227721,29.393729,-98.432255,1725178422000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:11:58,14100 Vance Jackson,78249,Other Calls,Disturbance Loud Music,7230,PRUE,SAPD-2024-1227713,29.576519,-98.587511,1725178318000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24,12:16:46 PM,7600 IH 35 S SB,78224,Traffic Calls,Traffic Related,6130,SOUTH,SAPD-2024-1229143,29.351927,-98.531382,1725211006000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,24,9
09/01/24, 9:14:16,600 N San Horacio Ave,78228,Other Calls,Disturbance Loud Music,5130,WEST,SAPD-2024-1228460,29.445742,-98.558816,1725200056000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,24,9
09/01/24, 3:11:50,7900 Fredericksburg Rd,78229,Property Crime Calls,Burglary in Progress,7120,PRUE,SAPD-2024-1227711,29.511579,-98.567835,1725178310000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,24,9
